,Unnamed: 0,speaker,text,code
147245,147245,B,"Well, you know, his Mom didn't go back to work until, you know, when he was six months old.",sd
147246,147246,A,Uh-huh.,b
147247,147247,B,"And we just didn't want to dump him somewhere,  and make him feel like he wasn't wanted.",sd
147248,147248,A,Uh-huh.,b
147249,147249,A,Exactly.,aa
147250,147250,B,And we wanted his center of attention at home,sd
147251,147251,B,"but,  we did what we could",sd
147252,147252,A,Uh-huh.,b
147253,147253,B,"and it, it worked out real well,",sd
147254,147254,B,"I'm glad,  we were so careful.",sd
147255,147255,A,"It's difficult these day,",sd
147256,147256,A,"It's, it's a lot more difficult these days because you have both parents working a lot of times,",sv
147257,147257,B,"Oh, yeah,",b
147258,147258,A,"and, so, you have to find day care,  whereas, you know, here,",sv
147259,147259,B,"Most of the time now it's a necessity,",sv
147260,147260,A,Uh-huh.,b
147261,147261,B,"you can't afford,",sv
147262,147262,A,Uh-huh.,b
147263,147263,B,"so, you know, I'm not making seventy or eighty thousand dollars a year",sd
147264,147264,A,Uh-huh.,b
147265,147265,A,"No choice,",^2
147266,147266,A,"so child care's a necessity, whereas years ago, you know, the husband basically worked and the wife,  basically stayed home.",sd
147267,147267,B,"Yeah,",b
147268,147268,A,Uh-huh.,b
147269,147269,A,Uh-huh.,b
147270,147270,B,"and, you know, I'm forty now",sd
147271,147271,B,"but, you know, when I was a kid Mom was always at home.",sd
147272,147272,A,Right.,b
147273,147273,B,"So, we didn't,",%
147274,147274,A,"I think that has a lot to do with just, just all children how they learn and things just because the basic family is, is breaking, you know,",sv
147275,147275,B,"Yeah,",aa
147276,147276,B,"it is,",aa
147277,147277,B,yeah,aa
147278,147278,B,"it is,",aa
147279,147279,A,the basic family is not there anymore.,sv
147280,147280,B,"I'll agree with that, it is.",aa
147281,147281,B,"It's, it's not there.",sv
147282,147282,A,Uh-huh.,b
147283,147283,A,"I think that plays a big part in, in a child's learning and, you know, what they can and cannot do in child care.",sv
147284,147284,B,Yeah.,b
147285,147285,A,"I don't think,",%
147286,147286,A,Okay.,"fo_o_fw_""_by_bc"
147287,147287,B,Well let's start with you,ad
147288,147288,A,"Okay, um,",aa
147289,147289,A,the last movie I saw was the FIVE HEARTBEATS,sd
147290,147290,A,and I liked it a lot because it had a lot of music in it.,sd
147291,147291,B,FIVE HEARTBEATS?,b^m
147292,147292,A,Yeah,ny
147293,147293,A,"it's, It's, it's, uh, Robert Townsend movie.",sd
147294,147294,B,"Who, who was in that.",qw
147295,147295,B,Okay.,bk
147296,147296,A,"Um, I, I don't know all the actors or anything,",sd
147297,147297,A,"but it was just, it was a lot of music a lot of old songs, things like that.",sd
147298,147298,B,When was it out?,qw
147299,147299,A,"Um, it's still out now, uh,",sd
147300,147300,A,"it came out I guess about a month or, about a month and half ago, something like that.",sd
147301,147301,A,It's about a Black singing group.,sd
147302,147302,A,"It,",%
147303,147303,A,"and, uh, it was called the DELLS,",sd
147304,147304,B,Uh-huh.,b
147305,147305,A,"And, uh, it was kind of like just about their, their life, and their, uh, history and things like that and the way they went from, from, how they went from stardom to nonstardom.",sd
147306,147306,B,Yeah.,b
147307,147307,A,"And, uh, that was pretty good.",sd
147308,147308,A,"I enjoyed,",sd
147309,147309,A,I saw DANCES WITH WOLVES.,sd
147310,147310,A,Have you seen that?,qy
147311,147311,B,"Yeah,",ny
147312,147312,B,"I saw that one,",sd
147313,147313,B,that was pretty good.,sd
147314,147314,A,"Yeah,",b
147315,147315,A,yeah.,b
147316,147316,B,"Uh, that won best picture, I think.",sd
147317,147317,A,Uh-huh.,b
147318,147318,B,And Costner got best director.,sd
147319,147319,A,"Yeah,",b
147320,147320,A,"right now Kevin Costner, I mean, he's starring in everything.",sd
147321,147321,A,"He's doing the Kennedy movie that's coming out, um,",sd
147322,147322,A,"and there's one,",%
147323,147323,B,"Another Kennedy movie, huh",qh
147324,147324,A,"Yeah,",ny
147325,147325,A,"yeah,",ny
147326,147326,A,"starring Kevin Costner,",sd
147327,147327,A,"and let me see,",^h
147328,147328,A,what else.,t1
147329,147329,A,"Um, he's doing some other movie,",sd
147330,147330,A,"I can't,",%
147331,147331,A,"I think ROBIN HOOD, that's it,",sd
147332,147332,A,the ROBIN HOOD coming out,sd
147333,147333,A,and he's going to be in also.,sd
147334,147334,A,"And, let me see,",^h
147335,147335,A,what else have I seen.,t1
147336,147336,A,What have you seen?,qw
147337,147337,B,One comes to mind here,^h
147338,147338,B,"and I not sure about the name, has Meryl Streep",sd
147339,147339,B,"and, um, what was the name of that?",t1
147340,147340,B,Anyway the,%
147341,147341,B,"the premise of the story is that, uh, uh, uh, you go to a after you die you go to a place called Judgment City.",sd
147342,147342,A,"Oh, I know what you're talking about.",sd
147343,147343,B,"And, um, anyway,",%
147344,147344,A,My.,%
147345,147345,B,"uh, I can't",sd
147346,147346,B,"the other, the other actor, uh,",%
147347,147347,A,"It's called REVIEWING MY LIFE, or something like that.",sd
147348,147348,B,Yeah,b
147349,147349,B,"and, uh,",%
147350,147350,A,"Yeah,",b
147351,147351,A,I didn't get to see that.,sd
147352,147352,B,DEFENDING YOUR LIFE.,"fo_o_fw_""_by_bc"
147353,147353,A,"Yeah,",b
147354,147354,A,"that's it,",sd
147355,147355,A,okay.,b
147356,147356,B,"DEFENDING YOUR LIFE,","fo_o_fw_""_by_bc"
147357,147357,B,"and it's, it's an excellent movie, uh,",sd
147358,147358,A,Uh-huh.,b
147359,147359,B,"it's pretty entertaining, uh.",sd
147360,147360,B,"Let's see,",^h
147361,147361,B,"what else have I seen lately, um.",t1
147362,147362,A,"One of my favorite movies, it's not one that I haven't seen,",sd
147363,147363,A,"I,",%
147364,147364,A,it's not a late movie. FATAL ATTRACTION,sd
147365,147365,B,HOME ALONE.,^2
147366,147366,B,"Okay,",b
147367,147367,B,yeah.,%
147368,147368,A,"It's probably my all time,",sd
147369,147369,A,"well not all time favorite,",sd
147370,147370,A,"but one of my favorites, that I can watch over and over.",sd
147371,147371,B,"well, did you ever see HOME ALONE?",qy
147372,147372,A,"No,",nn
147373,147373,A,"I never did,",sd
147374,147374,A,"I, I heard it was really good,",sd
147375,147375,A,"I've never, just haven't gone out to see it.",sd
147376,147376,B,"That was a, that was a good one, too.",sd
147377,147377,A,Was that pretty funny?,qy
147378,147378,B,"Yeah,",ny
147379,147379,B,"it's pretty good,",sd
147380,147380,B,"and, um.",%
147381,147381,A,"Yeah,",b
147382,147382,A,"yeah,",b
147383,147383,A,"somehow just never made it to see that,",sd
147384,147384,A,but I need to see it.,sd
147385,147385,B,"I can't believe I'm just drawing a blank, because, I've",sd
147386,147386,A,"Yeah,",b
147387,147387,A,"FATAL ATTRACTION, that, I don't know why I like that movie so much,",sd
147388,147388,A,I guess it was so much suspense.,sd
147389,147389,B,Uh-huh.,b
147390,147390,A,And I like suspense.,sd
147391,147391,B,That kind of reminds me,sd
147392,147392,B,"like, uh, did you ever see, this is going way back, uh, JAGGED EDGE.",qy^d
147393,147393,A,"Yes,",ny
147394,147394,A,"uh-huh,",ny
147395,147395,A,"yeah,",ny
147396,147396,A,on that order.,sd
147397,147397,B,"that was a good one too,",sd
147398,147398,B,yeah.,%
147399,147399,A,Certainly is.,aa
147400,147400,B,"But, uh.",%
147401,147401,A,"And I liked the woman that played in that,",sd
147402,147402,A,I forgot what her name is now.,sd
147403,147403,B,Yeah,b
147404,147404,B,"that's,",%
147405,147405,A,"Anne Archer she's the one, she was the wife in FATAL ATTRACTION,",sd
147406,147406,A,"yeah,",%
147407,147407,B,"Oh, okay.",b
147408,147408,A,"and she played in, uh, narrow margin which was a little more recent,",sd
147409,147409,B,Uh-huh.,b
147410,147410,A,"and that was kind of another suspense type, Alfred Hitchcock type thriller.",sd
147411,147411,B,Yeah.,b
147412,147412,A,That was good.,sd
147413,147413,A,"Uh, God, I guess I haven't seen too many movies lately.",sd
147414,147414,A,"I need to,",%
147415,147415,B,"I haven't seen a whole lot either,",sd
147416,147416,A,Yeah.,b
147417,147417,A,Uh-huh.,b
147418,147418,A,"Somehow,",%
147419,147419,A,"I mean it's hard for me to get to movies now because it's getting so expensive, you know,",sd
147420,147420,A,"I'd, I'd rather rent.",sd
147421,147421,B,I know,ba
147422,147422,B,"it's it's obnoxious, because you go in there and you spend six bucks a ticket,",sd
147423,147423,A,Yeah.,b
147424,147424,B,but then you end up spending another six dollars on food.,sd
147425,147425,A,Yeah,b
147426,147426,A,"and that's just for a a bucket of popcorn, you know.",sd
147427,147427,B,"And a pop, you know,",^2
147428,147428,B,"so it's, it gets pretty,",%
147429,147429,A,"Yeah,",aa
147430,147430,A,"yeah,",aa
147431,147431,A,"God forbid you should want something to drink with it,",sd
147432,147432,A,"but, uh.",%
147433,147433,B,Yeah,b
147434,147434,B,"like if I,",%
147435,147435,B,"so if I take a date, it, it cost me, you know, twenty bucks, easy.",sd
147436,147436,A,Uh-huh.,b
147437,147437,A,"Oh, yeah",aa
147438,147438,A,easily.,aa
147439,147439,B,"And, uh, I don't know.",h
147440,147440,A,"And you're usually going to do, you're usually going to go to a dinner, go to dinner or something with that.",sv
147441,147441,B,"I was going to say, you, you know, you can find certain restaurants that are nice, and have good food for eat for thirty dollars.",sd
147442,147442,A,Yeah.,b
147443,147443,A,"It's almost more fun really,",sv
147444,147444,A,"yeah,",%
147445,147445,A,"it's almost more fun really to rent movies. You know, just kind of stay at home, maybe.",sv
147446,147446,B,"Yeah,",b
147447,147447,B,the problem is you always have to wait until they're out.,sv
147448,147448,A,"Yeah,",aa
147449,147449,A,that's true too.,aa
147450,147450,B,"So that's what you're, you're, uh, dealing with.",sv
147451,147451,A,"Yeah,",b
147452,147452,A,"but then you can make your popcorn and you know, be comfortable.",sd
147453,147453,B,"That's true,",aa
147454,147454,B,that is true.,aa
147455,147455,A,Uh-huh.,b
147456,147456,B,Well.,%
147457,147457,A,Well that's about all the movies I've seen recently,sd
147458,147458,B,"I ought to open the paper here because I know I've seen a few that have, have played.",sd
147459,147459,B,"But, um, I just can't come up with any names here,",sd
147460,147460,A,Uh-huh.,b
147461,147461,B,"haven't, haven't been to one for a little while,",sd
147462,147462,B,"but, um. Did you ever see KINDERGARTEN COP?",sd
147463,147463,A,"No,",nn
147464,147464,A,I never did.,sd
147465,147465,B,That was pretty good.,sd
147466,147466,A,Was that Arnold Schwarzenegger?,qy
147467,147467,B,"Yeah,",ny
147468,147468,B,uh-huh.,ny
147469,147469,A,"Yeah,",b
147470,147470,A,yeah.,b
147471,147471,B,"But, um.",%
147472,147472,A,"There's a movie I do want to see, uh,",sd
147473,147473,A,"I haven't seen it,",sd
147474,147474,A,"what is it, oh,",t1
147475,147475,A,KISS BEFORE DYING.,sd
147476,147476,B,"Yeah,",b
147477,147477,B,whose in that?,qw
147478,147478,A,"It looks, it looks pretty suspenseful.",sd
147479,147479,B,Uh-huh.,b
147480,147480,B,Another one I saw is called the OBJECT OF BEAUTY.,sd
147481,147481,B,"I don't recommend that, as much as, uh, DEFENDING YOUR LIFE,",sd
147482,147482,B,"but, it was, it was all right, kind of funny.",sd
147483,147483,B,"Um, but, um, what else has been on and about.",qh
147484,147484,A,Are you looking in the paper?,qy
147485,147485,B,Yeah.,ny
147486,147486,A,Oh.,b
147487,147487,B,"I'm trying to,",sd
147488,147488,B,"I wanted to get to the SILENCE OF THE LAMBS,",sd
147489,147489,B,"I hear that,",sd
147490,147490,A,"Oh, yeah,",b
147491,147491,A,that was great.,sd
147492,147492,B,"Oh, did you see that?",qy
147493,147493,A,"Yes,",ny
147494,147494,A,"that was, that, that might be one of my all time favorites too,",sd
147495,147495,A,that was an excellent movie.,sd
147496,147496,A,"It was pretty scary because I was visiting a V A Hospital, uh, near to where I live",sd
147497,147497,A,"and they were saying that some of the patients there, you can't leave by themselves, because they'll make a weapon out of anything, you know,",sd
147498,147498,A,"out of a piece of paper, they can kill somebody, you know.",sd
147499,147499,B,Uh-huh.,b
147500,147500,A,"And this guy in SILENCE OF THE LAMBS Hannibal Lector, he was, he was that kind of person,",sd
147501,147501,A,"and you,",%
147502,147502,A,they couldn't leave him alone,sd
147503,147503,B,Uh-huh.,b
147504,147504,A,"it was, it was really",sd
147505,147505,A,"he was very dangerous,",sd
147506,147506,A,but you were kind of on his side because he was so fascinating.,sd
147507,147507,B,Huh.,b
147508,147508,A,"But, but they couldn't leave him alone at all.",sd
147509,147509,A,"And they found out what happened when they did leave him alone one time,",sd
147510,147510,A,"but I won't tell you that, just in case you see the movie.",sd
147511,147511,B,"Yeah,",b
147512,147512,B,I'll probably try to go to see it in a little while here.,sd
147513,147513,A,"Uh-huh,",b
147514,147514,A,oh very good.,ba
147515,147515,B,But it's been out for a while.,sd
147516,147516,A,"Oh yeah,",b
147517,147517,A,oh yeah.,b
147518,147518,A,"I'm not sure when it will be hitting video stores,",sd
147519,147519,A,"it should be a while yet, though.",sd
147520,147520,B,"Have you heard anything on, like, OUT FOR JUSTICE.",qy
147521,147521,A,"Oh, I haven't heard anything about it.",ng
147522,147522,A,"I,",%
147523,147523,A,"but I don't like Steven Seagal things, uh,",sd
147524,147524,A,so.,%
147525,147525,B,"Has he had, has he had very many other movies out?",qy
147526,147526,A,He's had OUT FOR JUSTICE,na
147527,147527,A,and there was one right before that with a similar title,sd
147528,147528,A,"like, uh, I don't know some, I don't know, some macho title.",sd
147529,147529,A,"That's why, I, I just don't like the,",sd
147530,147530,B,Because it's a macho movie.,bf
147531,147531,A,"yeah,",%
