,speaker,text,code
171792,B,Uh-huh.,b
171793,A,And I,%
171794,A,"and if I want something, I will get it.",sd
171795,B,Uh-huh.,b
171796,A,I will go out and get it myself.,sd
171797,A,"And I will never, I never buy anything from a telephone, salesperson.",sd
171798,B,"Oh, I wouldn't, either,",aa
171799,B,no.,aa
171800,A,"So, I really feel that it is a real invasion, they're invading my time and my space by, you know, interfering in whatever I'm doing",sd
171801,B,Uh-huh.,b
171802,A,"and I,",%
171803,A,it really bothers me.,sd
171804,B,Uh-huh.,b
171805,A,"Um, it's a little bit like junk mail but except you can't, you know, ignore it, uh, quite as easily.",sv
171806,B,Yeah.,b
171807,A,"And I, I try to be polite,",sd
171808,A,"but at the same point,",sd
171809,B,That doesn't always work.,^2
171810,A,"Well, I just say thank you very much for calling but I'm not interested,",sd
171811,A,and then I hang up before they can say anything.,sd
171812,B,"Oh, really?",bh
171813,A,"Yes,",ny
171814,A,and it works very well,sv
171815,B,Oh,b
171816,A,"Because you don't hear, you know how,",sd
171817,A,they can say anything they want,sd
171818,A,"it's just,",%
171819,A,"but I just feel that's my big thing on the invasion of, my thing on invasion of privacy.",sd
171820,B,Uh-huh.,b
171821,A,"And, um, I have, uh, I sort of have a sort like",sd
171822,A,you can prevent yourself from getting junk mail by getting yourself off of mailing lists.,sd
171823,A,"I wish that there were a way that you could, um, get your you know, submit your telephone number to the phone company and have a penalty for anyone who calls you to sell things, from a",sd
171824,B,"Uh-huh,",b
171825,B,"well, how do you get your name off the junk mailing list?",qw
171826,A,"Uh, you, you, you, you do that by, uh, um,",sd
171827,A,"the postal service has some information which you fill out and they send,",sd
171828,A,"it's for every company,",sd
171829,A,I mean you can't do it for any,sd
171830,B,Uh-huh.,b
171831,A,"you know, but you can then send it",sd
171832,A,and they can,sd
171833,A,"they tell,",%
171834,A,"that company is not allowed to sent it, you any junk mail.",sd
171835,B,"Oh, really?",bh
171836,A,"If you get junk mail on a regular basis from any particular company you can,",sd
171837,B,"Oh, I didn't even know that.",b
171838,A,"Yeah,",b
171839,A,"yeah,",b
171840,A,"you have to go to the post office and ask them for the form that you fill out to, not to get, you know, junk mail from specific companies.",sd
171841,B,"Oh, wow.",ba
171842,A,And I wish there were something like that where you can call the telephone company,sd
171843,B,Yeah.,b
171844,A,"and you could say that, uh, have your your number put in a registry.",sd
171845,A,"And then anyone making these calls have to check that registry for that area and could not, should, and is not allowed under penalty of, you know, being reported or something to call you.",sd
171846,B,Uh-huh.,b
171847,B,Yeah.,b
171848,A,So that would be one way of doing it.,sd
171849,B,"I can't really think of anything that invades my privacy,",sd
171850,B,"but one of my pet peeves, you came up with the telephone is, when you have an answering machine and they hang up before they leave a message.",sd
171851,A,Uh-huh.,b
171852,B,I can't stand that.,sd
171853,B,"I think that is so stupid, you know,",sd
171854,B,"because,",%
171855,A,"Oh, I'm guilty of that sometimes",sd
171856,A,because I've called and there really wasn't any significant message,sd
171857,A,"and I, and I wasn't going to be available to be called back.",sd
171858,B,Uh-huh.,b
171859,A,"And it was sort of like, oh, the hell,",sd
171860,A,"I'm not going to spend the time giving, leaving a message,",sd
171861,A,"and, uh, I'll call later, if I'm available.",sd
171862,B,Yeah.,b
171863,A,"The other thing that, um, that there is recourse to and that's another thing, is when you, you use your credit card and then they ask for a telephone number.",sd
171864,B,Uh-huh.,b
171865,A,"Well, legally now they're not allowed,",sd
171866,A,they're,%
171867,A,you do not have to give a telephone number.,sd
171868,B,"Oh, really?",bh
171869,A,Yes.,ny
171870,A,And I don't really like announcing in public,sd
171871,B,Uh-huh.,b
171872,A,"you know, when you're sitting there,",sd
171873,A,my telephone and I don't like the way telephone numbers can be used.,sd
171874,B,Uh-huh.,b
171875,A,"We once had a situation where someone was using a credit card number of ours and he actually had our phone number,",sd
171876,A,but it turned out it had to have been my husband's office phone number.,sd
171877,A,"And, uh, we were able, we weren't actually able to trace it, but we were able to, to discard the charges.",sd
171878,B,Uh-huh.,b
171879,A,"Um, but it was,",sd
171880,B,I don't like how they,sd
171881,B,"the,",%
171882,B,"I, I realize that this is your identification",sd
171883,B,"but I worked with someone that got hold of his, charge cards, and his social security number.",sd
171884,A,Uh-huh.,b
171885,A,Uh-huh.,b
171886,A,"Yeah,",b
171887,A,same with my husband.,sd
171888,A,It was the charge card and social security number.,sd
171889,B,"And, you know, I don't, I don't like, I don't ever get anything over the phone because I don't want to give my social security number out.",sd
171890,A,"Well, you should never give the social security number.",sd
171891,A,"Uh, if sometimes, if you charge,",sd
171892,A,sometimes I charge theater tickets over the phone.,sd
171893,B,Uh-huh.,b
171894,A,"And then, you know, because they pick them up at the box office we'll call.",sd
171895,A,"But, um, that's the only thing I would ever have ever used it for the phone",sd
171896,A,and that was because I initiated it.,sd
171897,B,Yes.,b
171898,A,"Uh, and occasionally I do order things from catalogs over the phone.",sd
171899,B,Uh-huh.,b
171900,A,"But again it's, I initiate it not the company.",sd
171901,A,"The other thing is though you do not have to,",sd
171902,A,"if you're buying something in a store and they and you pay for it by charge and they ask you for your telephone number, you do not have to give it.",sd
171903,A,"That is one, that's a law that went into effect, I don't know a year or two ago.",sd
171904,B,"Oh, I never even knew that.",sd
171905,A,"And, uh, you can just say I'm sorry that uh, I'm not required to give that by law",sd
171906,A,"and then they won't,",%
171907,A,a lot of stores will still ask.,sd
171908,B,Uh-huh.,b
171909,A,"But, uh, the credit card company, you know, accepts the charges.",sd
171910,A,I mean,%
171911,A,a,%
171912,A,the credit cards company's responsibility.,sd
171913,B,Uh-huh.,b
171914,B,"Well, is there any, like pet peeves that you have that don't necessarily invade your privacy?",qy
171915,A,"So in this ,",%
171916,A,"Um, well, this would, this is limited to the privacy issue, the invasion of privacy.",sd
171917,B,"Oh, okay.",bk
171918,A,"Yeah,",b
171919,A,"and I guess, uh, that was my, that's probably my biggest one in terms of invasion of privacy. For people outside the family, of course,",sd
171920,A,"I've got little pet peeves, you know, with my family.",sd
171921,A,"You know. But of course,",%
171922,A,"I guess that just comes with the, uh, with the territory with a family that",sv
171923,A,does a mother can do some privacy.,%
171924,B,"I really, can't think of any that would invade my privacy you know.",sd
171925,A,"But, uh,",%
171926,A,Uh-huh.,b
171927,A,"Nothing that you felt that, you know,",qy^d
171928,A,any experiences you've had at work?,qy^d
171929,B,No.,nn
171930,B,"I, you know,",%
171931,B,"I, I really can't say anything that would really bother me.",sd
171932,A,"So many things I think over the years have been, um, accepted, I mean when you, uh, that are no longer done.",sd
171933,B,Uh-huh.,b
171934,A,"I mean I can remember when I was very young, much younger and I applied for a job",sd
171935,A,"they said, well, aren't you planning to have children.",sd
171936,A,"Well, I mean, that's none of their business.",sv
171937,B,Yeah.,b
171938,A,"And but of course, now by law they can't ask that.",sd
171939,B,Yeah.,b
171940,A,"So I mean there has been I think a lot to, done to protect privacy.",sv
171941,B,"Yeah,",aa
171942,B,"especially between women and,",sd
171943,A,"How do you feel,",qo
171944,A,Uh-huh.,b
171945,A,Yeah.,b
171946,B,"they've gotten a lot with, uh,",%
171947,B,applications and stuff and aren't allowed to ask.,sd
171948,A,That's right.,ba
171949,B,"No,",nn
171950,B,"because,",%
171951,B,I think it's for the better of like,sd
171952,B,you mean like for working and stuff?,qy
171953,A,"Yeah,",ny
171954,A,uh-huh.,ny
171955,B,"No,",nn
171956,B,"I don't because I think whenever, and something like that",sd
171957,B,they're looking out for everyone.,sv
171958,B,"They're not,",%
171959,A,Yeah.,b
171960,B,"you know, I think it's more safety than anything else.",sv
171961,A,I feel that way too.,aa
171962,A,"I sometimes feel you know, sometimes individual rights including the right to privacy have to be sacrificed for a greater benefit.",sv
171963,B,Yeah.,b
171964,B,"Because I know,",%
171965,A,"You know, for example airline pilots.",sd
171966,A,I mean I do want my pilot to be sober,sv
171967,B,Yeah.,b
171968,B,"Because I know,",%
171969,B,I worked at a still mill in this summer.,sd
171970,B,"And I know, that, um, I've covered for people that came in drunk, you know, on the late shift or something,",sd
171971,A,Uh-huh.,b
171972,A,"Yeah,",b
171973,A,yeah.,b
171974,B,"and it, and it's dangerous.",sd
171975,B,I don't even like having them around.,sd
171976,B,"I kind of do their work for them because they make it more hazardous than what it is without them, you know.",sd
171977,A,That's right.,ba
171978,A,"Yeah,",b
171979,A,I know,%
171980,A,"yeah,",%
171981,A,"I feel, you know, I think some of the people that oppose, you know, mandatory drug testing for certain areas say, well, it's not,",sv
171982,B,"So, uh, let's see what was the topic,",^h
171983,B,I forgot,sd
171984,B,"we are supposed to talk,",sd
171985,A,"Advice for people taking for parents, uh, help their kids through college.",sd
171986,B,"Yeah,",b
171987,B,do you have any children?,qy
171988,A,"No,",nn
171989,A,I just graduated from college.,sd
171990,B,"Oh, did you?",bh
171991,A,Yes.,ny
171992,B,Where did you go?,qw
171993,A,I went to Clarion.,sd
171994,B,Clarion.,bf
171995,A,Uh-huh.,aa
171996,B,"Huh, uh, would you, I mean, if you had children, would you want them to go to a certain place",qy
171997,B,"or,",%
171998,A,"Um, I would want them to make that decision",sd
171999,A,"and I would, you know,",%
172000,B,Yeah.,b
172001,A,"uh, I pretty much made my decision on my own and my older brother, likewise.",sd
172002,B,Uh-huh.,b
172003,A,"And, uh, you know, we, we were both pretty much happy with what we did.",sd
172004,B,Yeah.,b
172005,A,"So, I think, I would not push them towards any one place.",sd
172006,B,Uh-huh.,b
172007,B,"Yeah,",aa
172008,B,"I know,",ba
172009,B,I kind of feel the same way,sv
172010,B,"I, I just finished college a couple years ago",sd
172011,B,"and I, uh, you know,",%
172012,B,"it was while I had my family and everything and it was a lot harder,",sd
172013,B,"but, uh, you know, I went to a college that was fairly local",sd
172014,B,"and I feel like my education, you know,",sd
172015,B,"you get out of it what you put into it, I think.",sv
172016,A,Uh-huh.,b
172017,B,"But, you know, I know,",%
172018,B,"it's,",%
172019,B,"some people are real adamant about, you know, going to a certain school or whatever.",sd
172020,A,Uh-huh.,b
172021,B,"I do not know,",h
172022,B,"I guess it, a lot of it would depend on maybe what your major was or something,",sd
172023,B,I do not know.,h
172024,B,"But,",%
172025,A,"Yeah,",aa
172026,A,exactly.,aa
172027,B,"But,",%
172028,A,"I think one of the first things kids ought to look for is, first of all, they have to decide what they want to major in. And then, you know, find a school that's good for that.",sd
172029,B,Uh-huh.,b
172030,B,Yeah.,b
172031,B,Is that why you picked the school you did,qy
172032,B,"or,",%
172033,A,"Well I picked it for a couple of reasons, it was only about an hour and ten minutes away from home, so it was far enough away that I was away, but yet close enough if I ever wanted to go home, I could.",ng
172034,B,Uh-huh.,b
172035,B,Yeah.,b
172036,B,Yeah.,b
172037,B,So you lived there at school then?,qy
172038,B,You lived there at school.,qy^d
172039,A,"Yeah,",ny
172040,A,I lived up at school.,sd
172041,B,Uh-huh.,b
172042,A,Yeah.,b
172043,A,"Uh, another reason was, uh, I paid for my entire education. So I had to look for something that I could afford economically.",sd
172044,B,Uh-huh.,b
172045,B,Right.,b
172046,A,"You know, and, uh, Clarion was, oh, it was roughly around six thousand a year.",sd
172047,B,Uh-huh.,b
172048,B,And that was for tuition,sd
172049,B,"and,",%
172050,A,"Yeah,",b
172051,A,that was for everything.,sd
172052,A,"And now, I did not go out a lot",sd
172053,A,"and I did not order out a lot,",sd
172054,B,Uh-huh.,b
172055,A,"and I, you know, I did not spend money on myself.",sd
172056,B,Uh-huh.,b
172057,A,"But, uh, then again, I was there for school",sd
172058,A,"so,",%
172059,B,Yeah.,b
172060,A,"Uh, and then another reason was I was not sure, you know,",sd
172061,A,"I always wanted to go to school for nursing, and then at the last minute, I changed my mind.",sd
172062,B,Uh-huh.,b
172063,A,"And I knew that Clarion was known, you know, for two things,",sd
172064,A,"actually, for their,",%
172065,A,they are known as a teacher's school and also for their business.,sd
172066,B,Uh-huh.,b
172067,A,"So, that's what I ended up going for is for business.",sd
172068,B,For business.,bf
172069,A,Uh-huh.,aa
172070,B,"So, uh, are you working somewhere then",qy
172071,B,"or,",%
172072,A,"No,",nn
172073,A,no,nn
172074,A,"not yet,",sd
172075,A,"I am moving shortly,",sd
172076,A,so I am not looking around here.,sd
172077,B,"Oh, I see,",bk
172078,B,where are you going to move to?,qw
172079,A,"Uh, Maryland.",sd
172080,B,"Oh, are you?",bh
172081,A,Uh-huh.,ny
172082,B,Do you have friends there,qy
172083,B,"or,",%
172084,A,My fiancee is down there,sd
172085,B,"Oh, I see.",bk
172086,B,"So, does he work for a company down there?",qy
172087,A,"Yeah,",ny
172088,A,he works for the government.,sd
172089,B,"Oh, I see.",bk
172090,B,"Oh, the big company.",bf
172091,A,Yeah,aa
172092,B,"So, yeah,",b
172093,B,"I, I have been working for T I for about twelve years, I guess.",sd
172094,B,"So,",%
172095,A,Uh-huh.,b
172096,B,"But I am not originally, I am originally from Illinois, but, you know, I have gone to college, I guess a few different places,",sd
