,speaker,text,code
181559,A,Uh-huh.,b
181560,B,and we lucked out,sd
181561,B,and then when we needed to go to the bathroom there was nothing but a whole in the ground.,sd
181562,B,"I mean it was so, It was kind of a nightmare.",sd
181563,A,Wow.,b
181564,B,"But, that was our experience",sd
181565,B,and I guess all of Italy is not like that.,sv
181566,A,Right.,b
181567,B,"But where we were, it certainly was",sd
181568,B,"and the hotel that we stayed in,",sd
181569,B,"we stayed with our English friends, their team in the hotel",sd
181570,B,and it was beautiful.,sd
181571,B,It was very modern.,sd
181572,A,Uh-huh.,b
181573,B,But it was very far away on a bus.,sd
181574,A,Oh.,b
181575,B,"So, you know, it was, it was really, uh, it was interesting.",sd
181576,B,You always learn something.,sd
181577,A,"Yeah,",b
181578,A,yeah.,b
181579,B,And you always have a fun experience,sv
181580,B,so it is great. You know.,sv
181581,A,You said that you have been to England several times?,qy^d
181582,B,Uh-huh.,ny
181583,A,"I wonder, have you ever been to a, uh, a small town, uh,",qy^d
181584,A,well it is actually about thirty minutes from Salisbury.,sd
181585,A,"It is called, uh, Bemerton?",sd
181586,B,"No,",nn
181587,B,I have not. Huh-uh.,sd
181588,A,Okay.,b
181589,B,"Our friends live like an hour outside of England, like Ash, around there.",sd
181590,A,"Oh, okay.",b
181591,A,"Alright,",b
181592,A,yeah.,b
181593,B,"So, uh-huh.",%
181594,A,"Uh, uh, the reason I am curious, I, uh,",sd
181595,A,"the other place I would like to visit, uh,",sd
181596,A,I guess you heard our our topic for today was clothing?,qy
181597,B,"Yes,",ny
181598,B,I certainly did.,sd
181599,A,How you dress for work and season to season and everything.,sd
181600,B,Uh-huh.,b
181601,A,How do you dress for work?,qw
181602,B,"Well, uh, uh about the same I dress for school.",sd
181603,B,"I, uh, I am a graduate student",sd
181604,B,"so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.",sd
181605,A,Sure.,b
181606,B,"Uh Uh, uh, although I do, uh, a lot of,",sd
181607,A,You bet.,ba
181608,B,I am a speech pathology major,sd
181609,B,and so I do a lot of clinical work,sd
181610,B,"and when I do clinic work then I have to, uh, uh, look my best.",sd
181611,A,Look professional,sv
181612,B,Yeah.,b
181613,B,Unfortunately.,sv
181614,A,"Yeah,",b
181615,A,I understand.,ba
181616,A,"I am a,",sd
181617,A,I own my company.,sd
181618,A,"I am in the, I am, uh, manufactures rep sales organization",sd
181619,A,and my office is a small office,sd
181620,A,and I am very casual and wear slacks and sports shirt and things like that,sd
181621,B,Uh-huh.,b
181622,A,but then when I travel it is a little different situation.,sd
181623,B,"Yeah,",b
181624,B,sure.,b
181625,B,Uh-huh.,b
181626,B,Yeah.,b
181627,B,Yeah.,b
181628,B,"Uh, uh, do you find that, uh, on the average do people give uh, more credibility or less credibility to a professional, uh, to professionally dressed individual.",qy
181629,A,"Yeah,",b
181630,A,"I think in today's society, uh, there is more credibility to be quite honest",sv
181631,B,Uh-huh.,b
181632,A,"I will always remember,",sd
181633,A,"I will tell this real quick story when I graduated from college,",sd
181634,A,"my first job years ago, uh, thirty years ago, twenty-nine years ago, in fact, was selling agricultural fertilizer.",sd
181635,B,Uh-huh.,b
181636,A,"I worked for the, uh, Smith Douglas Division of Borden Chemical",sd
181637,A,"and I sold uh, you know, manure.",sd
181638,B,Uh-huh.,b
181639,A,"And, uh, I would go out and call on farmers",sd
181640,A,"and I would always try to look my best wearing sport coats and things like that,",sd
181641,A,but I was calling on guys that wore bib overalls.,sd
181642,B,Uh-huh.,b
181643,A,"And so, one day I got up and thought well I will just go casual and you know that I called on a guy wearing exactly that, bib overalls,",sd
181644,A,and he sort of told me that he expected me to be professional,sd
181645,B,Uh-huh.,b
181646,A,and he sort of expected me to dress as a professional,sd
181647,B,"Oh, really?",bh
181648,A,"so, uh, it was sort of,",sd
181649,B,Even the farmers.,qy^d
181650,A,You bet even back then,na
181651,B,"Oh, wow.",bk
181652,A,"so I sort, uh, been aware of my dress ever since then and try to look my best,",sd
181653,B,Uh-huh.,b
181654,A,but here again I dress casual quite a bit,sd
181655,A,"so,",%
181656,B,Uh-huh.,b
181657,B,"Yeah,",b
181658,B,certainly.,ba
181659,A,It gives you confidence.,sd
181660,A,"In my business if I call on the the J C Penney company here in Dallas or say someone say Sears and Roebuck in Chicago, then I wear coat and tie.",sd
181661,A,"If I call on just, uh, a normal little dealer of mine, I might be casual.",sd
181662,B,Uh-huh.,b
181663,A,"I call on Oshman's sporting goods, again, it may be casual or it may be coat and tie.",sd
181664,A,So it depends.,sd
181665,B,"Yeah,",b
181666,B,it depends.,b^m
181667,B,Sure.,b
181668,B,"Uh, so you don't, uh,",%
181669,B,if you had the choice would you wear a tie or not?,qy
181670,A,"Uh, probably no.",nn
181671,B,Uh-huh.,b
181672,B,Uh-huh.,b
181673,A,but then it depends on who you are calling on.,sd
181674,A,"Who you're,",%
181675,A,"you like your minister standing up in front of you with no tie, you just, uh, he would be missing something.",sv
181676,B,Uh-huh.,b
181677,A,"Although, he shouldn't be evaluated on that.",sv
181678,B,"Right,",b
181679,B,right.,b
181680,A,"So, it's its' just different.",sd
181681,B,Uh-huh.,b
181682,B,"Yeah,",b
181683,B,"that, uh,",%
181684,B,"if if you wanted to, uh, uh, really get into a hot issue, uh",ad
181685,B,"well at least in some in some beliefs, uh, how people dress when they go to church is, uh, is uh, sometimes a pretty, pretty hot topic.",sv
181686,A,"Yes,",aa
181687,A,it is.,sv
181688,A,"I am, uh, like a Catholic",sd
181689,A,"and the people that go to my Church, you know",sd
181690,A,Catholics dress very casual a lot of the times.,sd
181691,A,"People in jeans and in whatever,",sd
181692,A,"but yet the way I was raised,",sd
181693,A,"I am a converted Catholic,",sd
181694,A,"the way I was raised,",sd
181695,A,I was raised a Baptist,sd
181696,A,and like as a youngster I use to always dress up all the time.,sd
181697,A,I guess that has changed also.,sv
181698,B,Uh-huh,b
181699,B,"Uh, yeah.",b
181700,B,"I'm, I am, uh, I go to the Church of Christ.",sd
181701,B,I have been raised in the Church of Christ,sd
181702,B,"and, uh, but, uh, I, uh, too many times you hear you hear a lot about what what you're, uh, supposed you're supposed to look your Sunday best uh, uh, and dress and proper attire",sd
181703,A,Right.,b
181704,B,"and, uh, and sometimes that really disappoints me, uh, in, uh, when I see in other economic areas like in Kentucky.",sd
181705,A,Sure.,b
181706,B,"You know, people just don't have that",sd
181707,B,and they are afraid to go to church or afraid to go simply because  they don't have the clothes to wear.,sd
181708,A,But .,%
181709,A,That is a very good point.,ba
181710,A,I am from West Virginia,sd
181711,A,so I understand what you are saying there,sd
181712,B,Uh-huh.,b
181713,A,and it's it's a very good point.,ba
181714,B,Yeah.,b
181715,A,"But you shouldn't, what's the old saying, you shouldn't judge a book by its cover.",sv
181716,B,Certainly.,ba
181717,A,"And, uh, evaluation of an individual. Course, all of it depends on the type of job responsibility you have.",sv
181718,A,I think you have to dress sort of accordingly.,sv
181719,B,Uh-huh.,b
181720,A,"But, uh, you certainly should not judge a book by its cover and, uh, or evaluate a person by that.",sv
181721,B,Uh-huh.,b
181722,A,What about season to season.,qo
181723,A,"Does,",%
181724,A,I guess your dress changes.,qy^d
181725,B,"Uh, yeah",ny
181726,B,a little bit.,sd
181727,B,"Uh, uh of course in the summer if I can get away with it, I wear, uh, uh, a pair of shorts",sd
181728,B,and that's it.,sd
181729,B,"Run around barefoot, no shirt or anything",sd
181730,B,"But, uh,",%
181731,A,"Okay, Ron.","fo_o_fw_""_by_bc"
181732,B,Okay.,"fo_o_fw_""_by_bc"
181733,A,Welcome to the net,fp
181734,A,"and, uh, what did you do about your last auto repair,",qw
181735,A,"oh, and might you say what kind of cars you have and so forth.",ad
181736,B,"Well, Larry, my last one, unfortunately, was a, an expensive one because I had a brand new Lincoln Town Car",sd
181737,B,"and and a couple of ladies ran a stop light,",sd
181738,A,Um.,%
181739,B,"the lights weren't working properly,",sd
181740,B,"it wasn't their fault,",sd
181741,B,"but we, they didn't run it.",sd
181742,B,"We both had green,",sd
181743,B,"and she hit me and did about eleven thousand dollars worth of damage to my car,",sd
181744,B,so.,%
181745,A,"My goodness gracious that's,",ba
181746,B,That was a huge repair bill.,sd
181747,A,"Well, that's still not enough for a total, is it.",qy
181748,B,"I know,",ng
181749,B,I hated that.,sd
181750,A,It's a very expensive automobile.,sd
181751,B,"So it wasn't enough to total it,",sd
181752,B,"but that's my, that's been my most, uh, expensive repair probably in the last year, with the except of just service work, because I buy a new car every two years",sd
181753,B,"and,",%
181754,A,"Oh, and do you buy one every two years?",qy
181755,B,"Well, I travel a lot,",arp_nd
181756,B,"so you know, uh, this last one I leased,",sd
181757,A,Uh-huh.,b
181758,B,"so I don't know,",no
181759,B,and I leased it on a twenty-four month program.,sd
181760,B,First time I've ever done that.,sd
181761,B,"But I'll probably go back to buying them, because I don't care to lease them",sd
181762,A,"Did this car have one of these expanding balloons,",qy
181763,A,"or just are there normal safety belts in it, that you had.",qrr
181764,B,"No,",nn
181765,B,it has the expanding balloons.,sd
181766,A,Did that help you?,qy
181767,B,"Uh, it,",%
181768,B,they didn't go off.,sd
181769,A,They didn't go off.,qy^d
181770,B,"No,",nn
181771,B,"I guess we weren't going,",sd
181772,B,"that sort of upset me,",sd
181773,B,we weren't going fast enough,sd
181774,B,"when I called the dealership about it and called Ford Motor about it,",sd
181775,B,"but, no, sir,",ng
181776,B,"didn't go off, uh,",sd
181777,B,we were,%
181778,B,"it was a bad, rainy, dark, dreary day,",sd
181779,B,"and, and the street lights.",sd
181780,A,"But you were hit in the side, weren't you?",qy
181781,B,Yes.,ny
181782,A,That may be the problem.,sd
181783,A,"You, you may, you may need to be hit from something the, leaning towards the forward to activate it.",sd
181784,B,Yes.,b
181785,B,Took off my whole front fender and hood and everything.,sd
181786,B,"I tell you, just took it all off.",sd
181787,A,My goodness.,ba
181788,B,"It was uh, uh,",sd
181789,B,my doors were okay front and back,sd
181790,A,Uh-huh.,b
181791,B,"but it did, uh, right eleven thousand dollars in damage.",sd
181792,B,It was a,sd
181793,B,"then I get it back and two weeks after that, I'm driving it in front of the local high school, and some young man just wasn't paying any attention and runs in the back of me.",sd
181794,B,That's another twelve hundred dollars worth of damage,sd
181795,A,My goodness.,ba
181796,B,"So, I'm going to get,",%
181797,B,"when my twenty-four months is up on this car, I'm getting rid of this car.",sd
181798,A,I would think so,ba
181799,A,This doesn't sound like you've got very good luck with that one.,sv
181800,B,My golly.,ba
181801,B,"How about you, Larry?",qo
181802,A,"Well, I'm relatively fortunate about that.",sd
181803,A,"Uh, here we, somehow, don't have many people run into us, although at the beginning of each school season, uh, students move into town who are from big cities,",sd
181804,A,"and they sort of drive kind of wild for about two, three weeks, then they finally settle down and,  realize that they don't have to drive that way here.",sd
181805,B,I understand.,ba
181806,A,"And, now that takes the strain out, off of everyone that, uh, is driving a vehicle,",sd
181807,A,"and I find that the most of the repairs I have to do here is body damage due to the salt that we have to put on the road to, uh, take care of us in the winter time.",sd
181808,B,I understand.,ba
181809,A,"Uh, I have a sixty-nine cougar and a seventy-seven pontiac, so forth,",sd
181810,A,"and I have to,",%
181811,A,"and I drive a Honda most of the time,",sd
181812,A,"and like hand over the telephone I have to make sure that, uh, salt and so forth are kept off of it,",sd
181813,A,and once in a while we have to replace some of the plates in the bottom of it because it's rusted away.,sd
181814,B,Sure.,b
181815,B,"I understand that because I'm from West Virginia,",sd
181816,B,and we had the same thing up there continuously salting the roads for snow.,sd
181817,A,Uh-huh.,b
181818,A,"Well, I just, I I had this Cougar totally, uh, the body of it, totally rebuilt, uh, to get some of the rusts that were in the fenders uh, done, and then it all repainted,",sd
181819,A,and then winter got here,sd
181820,A,"and so I put the cover over it then to keep the ice and snow off,",sd
